,,,-981.799985311E-9,-250.00000000E-3,,,,,-981.799985311E-9,-99.999997474E-6,,,,,-981.799985311E-9,-340.00000358E-3,,,,,-1.9636001E-3,-512.000024319E-3,
,,,-981.600010164E-9,-250.00000000E-3,,,,,-981.600010164E-9,-59.999998484E-6,,,,,-981.600010164E-9,-359.99998450E-3,,,,,-1.9632000E-3,-512.000024319E-3,
,,,-981.400035016E-9,-269.99998093E-3,,,,,-981.400035016E-9,-99.999997474E-6,,,,,-981.400035016E-9,-340.00000358E-3,,,,,-1.9628000E-3,-512.000024319E-3,
,,,-981.199946182E-9,-269.99998093E-3,,,,,-981.199946182E-9,-59.999998484E-6,,,,,-981.199946182E-9,-359.99998450E-3,,,,,-1.9624000E-3,-512.000024319E-3,
,,,-980.999971034E-9,-229.99998927E-3,,,,,-980.999971034E-9,-99.999997474E-6,,,,,-980.999971034E-9,-379.99999523E-3,,,,,-1.9620000E-3,-512.000024319E-3,
,,,-980.799995887E-9,-269.99998093E-3,,,,,-980.799995887E-9,-59.999998484E-6,,,,,-980.799995887E-9,-359.99998450E-3,,,,,-1.9616000E-3,-512.000024319E-3,
,,,-980.600020739E-9,-250.00000000E-3,,,,,-980.600020739E-9,-59.999998484E-6,,,,,-980.600020739E-9,-359.99998450E-3,,,,,-1.9612000E-3,-512.000024319E-3,
,,,-980.400045592E-9,-250.00000000E-3,,,,,-980.400045592E-9,-59.999998484E-6,,,,,-980.400045592E-9,-359.99998450E-3,,,,,-1.9608000E-3,-512.000024319E-3,
,,,-980.199956757E-9,-250.00000000E-3,,,,,-980.199956757E-9,-139.9999892E-6,,,,,-980.199956757E-9,-340.00000358E-3,,,,,-1.9604000E-3,-512.000024319E-3,
,,,-979.999981610E-9,-289.99999166E-3,,,,,-979.999981610E-9,-99.999997474E-6,,,,,-979.999981610E-9,-340.00000358E-3,,,,,-1.9600000E-3,-512.000024319E-3,
,,,-979.800006462E-9,-269.99998093E-3,,,,,-979.800006462E-9,-59.999998484E-6,,,,,-979.800006462E-9,-340.00000358E-3,,,,,-1.9596000E-3,-512.000024319E-3,
,,,-979.600031314E-9,-250.00000000E-3,,,,,-979.600031314E-9,-59.999998484E-6,,,,,-979.600031314E-9,-340.00000358E-3,,,,,-1.9592000E-3,-512.000024319E-3,
,,,-979.399942480E-9,-269.99998093E-3,,,,,-979.399942480E-9,-99.999997474E-6,,,,,-979.399942480E-9,-359.99998450E-3,,,,,-1.9588000E-3,-512.000024319E-3,
,,,-979.199967333E-9,-269.99998093E-3,,,,,-979.199967333E-9,-99.999997474E-6,,,,,-979.199967333E-9,-359.99998450E-3,,,,,-1.9584000E-3,-512.000024319E-3,
,,,-978.999992185E-9,-269.99998093E-3,,,,,-978.999992185E-9,-180.00000273E-6,,,,,-978.999992185E-9,-359.99998450E-3,,,,,-1.9580000E-3,-512.000024319E-3,
,,,-978.800017037E-9,-289.99999166E-3,,,,,-978.800017037E-9,-139.9999892E-6,,,,,-978.800017037E-9,-340.00000358E-3,,,,,-1.9576000E-3,-512.000024319E-3,
,,,-978.600041890E-9,-250.00000000E-3,,,,,-978.600041890E-9,-139.9999892E-6,,,,,-978.600041890E-9,-340.00000358E-3,,,,,-1.9572000E-3,-512.000024319E-3,
,,,-978.399953055E-9,-269.99998093E-3,,,,,-978.399953055E-9,-180.00000273E-6,,,,,-978.399953055E-9,-319.99999285E-3,,,,,-1.9568000E-3,-512.000024319E-3,
,,,-978.199977908E-9,-269.99998093E-3,,,,,-978.199977908E-9,-180.00000273E-6,,,,,-978.199977908E-9,-340.00000358E-3,,,,,-1.9564000E-3,-512.000024319E-3,
,,,-978.000002760E-9,-250.00000000E-3,,,,,-978.000002760E-9,-180.00000273E-6,,,,,-978.000002760E-9,-359.99998450E-3,,,,,-1.9560000E-3,-512.000024319E-3,
,,,-977.800027613E-9,-250.00000000E-3,,,,,-977.800027613E-9,-99.999997474E-6,,,,,-977.800027613E-9,-340.00000358E-3,,,,,-1.9556000E-3,-512.000024319E-3,
,,,-977.600052465E-9,-269.99998093E-3,,,,,-977.600052465E-9,-180.00000273E-6,,,,,-977.600052465E-9,-319.99999285E-3,,,,,-1.9552000E-3,-512.000024319E-3,
,,,-977.399963631E-9,-250.00000000E-3,,,,,-977.399963631E-9,-139.9999892E-6,,,,,-977.399963631E-9,-340.00000358E-3,,,,,-1.9548000E-3,-512.000024319E-3,
,,,-977.199988483E-9,-269.99998093E-3,,,,,-977.199988483E-9,-139.9999892E-6,,,,,-977.199988483E-9,-340.00000358E-3,,,,,-1.9544000E-3,-512.000024319E-3,
,,,-977.000013336E-9,-269.99998093E-3,,,,,-977.000013336E-9,-180.00000273E-6,,,,,-977.000013336E-9,-340.00000358E-3,,,,,-1.9540002E-3,-512.000024319E-3,
,,,-976.800038188E-9,-289.99999166E-3,,,,,-976.800038188E-9,-139.9999892E-6,,,,,-976.800038188E-9,-319.99999285E-3,,,,,-1.9536002E-3,-512.000024319E-3,
,,,-976.599949354E-9,-289.99999166E-3,,,,,-976.599949354E-9,-99.999997474E-6,,,,,-976.599949354E-9,-340.00000358E-3,,,,,-1.9532002E-3,-512.000024319E-3,
,,,-976.399974206E-9,-269.99998093E-3,,,,,-976.399974206E-9,-99.999997474E-6,,,,,-976.399974206E-9,-359.99998450E-3,,,,,-1.9528001E-3,-512.000024319E-3,
,,,-976.199999059E-9,-250.00000000E-3,,,,,-976.199999059E-9,-99.999997474E-6,,,,,-976.199999059E-9,-359.99998450E-3,,,,,-1.9524001E-3,-512.000024319E-3,
,,,-976.000023911E-9,-289.99999166E-3,,,,,-976.000023911E-9,-99.999997474E-6,,,,,-976.000023911E-9,-359.99998450E-3,,,,,-1.9520001E-3,-512.000024319E-3,
,,,-975.800048764E-9,-250.00000000E-3,,,,,-975.800048764E-9,-139.9999892E-6,,,,,-975.800048764E-9,-359.99998450E-3,,,,,-1.9516001E-3,-512.000024319E-3,
,,,-975.599959929E-9,-250.00000000E-3,,,,,-975.599959929E-9,-99.999997474E-6,,,,,-975.599959929E-9,-340.00000358E-3,,,,,-1.9512001E-3,-512.000024319E-3,
,,,-975.399984782E-9,-269.99998093E-3,,,,,-975.399984782E-9,-139.9999892E-6,,,,,-975.399984782E-9,-340.00000358E-3,,,,,-1.9508001E-3,-512.000024319E-3,
,,,-975.200009634E-9,-269.99998093E-3,,,,,-975.200009634E-9,-99.999997474E-6,,,,,-975.200009634E-9,-359.99998450E-3,,,,,-1.9504001E-3,-512.000024319E-3,
,,,-975.000034487E-9,-250.00000000E-3,,,,,-975.000034487E-9,-99.999997474E-6,,,,,-975.000034487E-9,-340.00000358E-3,,,,,-1.9500001E-3,-512.000024319E-3,
,,,-974.799945652E-9,-269.99998093E-3,,,,,-974.799945652E-9,-99.999997474E-6,,,,,-974.799945652E-9,-359.99998450E-3,,,,,-1.9496001E-3,-512.000024319E-3,
,,,-974.599970505E-9,-269.99998093E-3,,,,,-974.599970505E-9,-59.999998484E-6,,,,,-974.599970505E-9,-340.00000358E-3,,,,,-1.9492001E-3,-512.000024319E-3,
,,,-974.399995357E-9,-269.99998093E-3,,,,,-974.399995357E-9,-59.999998484E-6,,,,,-974.399995357E-9,-340.00000358E-3,,,,,-1.9488001E-3,-512.000024319E-3,
,,,-974.200020210E-9,-289.99999166E-3,,,,,-974.200020210E-9,-99.999997474E-6,,,,,-974.200020210E-9,-359.99998450E-3,,,,,-1.9484001E-3,-512.000024319E-3,
,,,-974.000045062E-9,-269.99998093E-3,,,,,-974.000045062E-9,-19.9999995E-6,,,,,-974.000045062E-9,-340.00000358E-3,,,,,-1.9480000E-3,-512.000024319E-3,
,,,-973.799956228E-9,-289.99999166E-3,,,,,-973.799956228E-9,-59.999998484E-6,,,,,-973.799956228E-9,-359.99998450E-3,,,,,-1.9476000E-3,-512.000024319E-3,
,,,-973.599981080E-9,-250.00000000E-3,,,,,-973.599981080E-9,-19.9999995E-6,,,,,-973.599981080E-9,-340.00000358E-3,,,,,-1.9472000E-3,-512.000024319E-3,
,,,-973.400005932E-9,-250.00000000E-3,,,,,-973.400005932E-9,-19.9999995E-6,,,,,-973.400005932E-9,-340.00000358E-3,,,,,-1.9468000E-3,-512.000024319E-3,
,,,-973.200030785E-9,-269.99998093E-3,,,,,-973.200030785E-9,19.9999995E-6,,,,,-973.200030785E-9,-340.00000358E-3,,,,,-1.9464002E-3,-512.000024319E-3,
,,,-972.999941951E-9,-269.99998093E-3,,,,,-972.999941951E-9,19.9999995E-6,,,,,-972.999941951E-9,-340.00000358E-3,,,,,-1.9460001E-3,-512.000024319E-3,
,,,-972.799966803E-9,-250.00000000E-3,,,,,-972.799966803E-9,99.999997474E-6,,,,,-972.799966803E-9,-319.99999285E-3,,,,,-1.9456001E-3,-512.000024319E-3,
,,,-972.599991655E-9,-289.99999166E-3,,,,,-972.599991655E-9,19.9999995E-6,,,,,-972.599991655E-9,-340.00000358E-3,,,,,-1.9452001E-3,-512.000024319E-3,
,,,-972.400016508E-9,-250.00000000E-3,,,,,-972.400016508E-9,19.9999995E-6,,,,,-972.400016508E-9,-340.00000358E-3,,,,,-1.9448001E-3,-512.000024319E-3,
,,,-972.200041360E-9,-289.99999166E-3,,,,,-972.200041360E-9,59.999998484E-6,,,,,-972.200041360E-9,-319.99999285E-3,,,,,-1.9444001E-3,-512.000024319E-3,
