,,,-19.7480004E-3,-1.6000000E-3,
,,,-19.7440013E-3,-3.59999994E-3,
,,,-19.7400004E-3,799.999979790E-6,
,,,-19.7360013E-3,21.99999988E-3,
,,,-19.7320003E-3,-7.599999662E-3,
,,,-19.7280012E-3,-8.799999952E-3,
,,,-19.7240002E-3,-1.9999999E-3,
,,,-19.7200011E-3,2.3999999E-3,
,,,-19.7160002E-3,-1.6000000E-3,
,,,-19.7120011E-3,-7.999999449E-3,
,,,-19.7080001E-3,-2.3999999E-3,
,,,-19.7040010E-3,12.7999997E-3,
,,,-19.7000001E-3,-3.19999992E-3,
,,,-19.6960010E-3,-9.599999525E-3,
,,,-19.6920000E-3,8.799999952E-3,
,,,-19.6880009E-3,1.6000000E-3,
,,,-19.6839999E-3,1.6000000E-3,
,,,-19.6800008E-3,9.999999776E-3,
,,,-19.6759999E-3,-2.3999999E-3,
,,,-19.6720008E-3,1.6000000E-3,
,,,-19.6680017E-3,5.20000001E-3,
,,,-19.6640007E-3,20.39999887E-3,
,,,-19.6600016E-3,3.99999972E-3,
,,,-19.6560007E-3,7.19999988E-3,
,,,-19.6520016E-3,7.19999988E-3,
,,,-19.6480006E-3,-1.1999999E-3,
,,,-19.6440015E-3,1.1999999E-3,
,,,-19.6400005E-3,3.99999972E-3,
,,,-19.6360014E-3,2.3999999E-3,
,,,-19.6320005E-3,7.599999662E-3,
,,,-19.6280014E-3,3.99999972E-3,
,,,-19.6240004E-3,-12.0000001E-3,
,,,-19.6200013E-3,2.3999999E-3,
,,,-19.6160004E-3,7.999999449E-3,
,,,-19.6120013E-3,-1.1999999E-3,
,,,-19.6080003E-3,12.0000001E-3,
,,,-19.6040012E-3,5.20000001E-3,
,,,-19.6000002E-3,-7.19999988E-3,
,,,-19.5960011E-3,1.6000000E-3,
,,,-19.5920002E-3,2.3999999E-3,
,,,-19.5880011E-3,2.79999990E-3,
,,,-19.5840001E-3,-5.59999980E-3,
,,,-19.5800010E-3,399.99998990E-6,
,,,-19.5760000E-3,4.79999976E-3,
,,,-19.5720010E-3,24.79999885E-3,
,,,-19.5680000E-3,1.9999999E-3,
,,,-19.5640009E-3,9.599999525E-3,
,,,-19.5599999E-3,-3.99999972E-3,
,,,-19.5560008E-3,2.3999999E-3,
,,,-19.5520017E-3,0.0,
,,,-19.5480008E-3,-3.59999994E-3,
,,,-19.5440017E-3,-12.0000001E-3,
,,,-19.5400007E-3,1.6000000E-3,
,,,-19.5360016E-3,8.799999952E-3,
,,,-19.5320006E-3,2.79999990E-3,
,,,-19.5280015E-3,9.200000204E-3,
,,,-19.5240006E-3,2.79999990E-3,
,,,-19.5200015E-3,-3.99999972E-3,
,,,-19.5160005E-3,1.1999999E-3,
,,,-19.5120014E-3,5.20000001E-3,
,,,-19.5080005E-3,-399.99998990E-6,
,,,-19.5040014E-3,2.3999999E-3,
,,,-19.5000004E-3,-2.3999999E-3,
,,,-19.4960013E-3,1.6000000E-3,
,,,-19.4920003E-3,11.5999999E-3,
,,,-19.4880012E-3,1.9999999E-3,
,,,-19.4840003E-3,9.599999525E-3,
,,,-19.4800012E-3,17.5999999E-3,
,,,-19.4760002E-3,7.19999988E-3,
,,,-19.4720011E-3,3.59999994E-3,
,,,-19.4680002E-3,1.6000000E-3,
,,,-19.4640011E-3,11.5999999E-3,
,,,-19.4600001E-3,-19.6000002E-3,
,,,-19.4560010E-3,399.99998990E-6,
,,,-19.4520000E-3,3.99999972E-3,
,,,-19.4480009E-3,-799.999979790E-6,
,,,-19.4440000E-3,1.1999999E-3,
,,,-19.4400009E-3,-2.79999990E-3,
,,,-19.4359999E-3,6.39999984E-3,
,,,-19.4320008E-3,11.5999999E-3,
,,,-19.4280017E-3,9.999999776E-3,
,,,-19.4240008E-3,-2.79999990E-3,
,,,-19.4200017E-3,9.599999525E-3,
,,,-19.4160007E-3,-15.9999989E-3,
,,,-19.4120016E-3,799.999979790E-6,
,,,-19.4080006E-3,6.00000005E-3,
,,,-19.4040015E-3,3.99999972E-3,
,,,-19.4000006E-3,10.7999993E-3,
,,,-19.3960015E-3,-1.9999999E-3,
,,,-19.3920005E-3,14.8000000E-3,
,,,-19.3880014E-3,2.3999999E-3,
,,,-19.3840005E-3,4.39999998E-3,
,,,-19.3800014E-3,9.200000204E-3,
,,,-19.3760004E-3,-6.00000005E-3,
,,,-19.3720013E-3,13.1999999E-3,
,,,-19.3680003E-3,5.20000001E-3,
,,,-19.3640012E-3,2.79999990E-3,
,,,-19.3600003E-3,11.5999999E-3,
,,,-19.3560012E-3,-18.4000004E-3,
,,,-19.3520002E-3,-15.5999996E-3,
,,,-19.3480011E-3,-3.59999994E-3,
,,,-19.3440001E-3,17.1999987E-3,
,,,-19.3400010E-3,10.4000000E-3,
,,,-19.3360001E-3,6.79999962E-3,
,,,-19.3320010E-3,-399.99998990E-6,
,,,-19.3280000E-3,6.00000005E-3,
,,,-19.3240009E-3,10.7999993E-3,
,,,-19.3200000E-3,6.39999984E-3,
,,,-19.3160009E-3,-1.1999999E-3,
,,,-19.3119999E-3,6.00000005E-3,
,,,-19.3080008E-3,399.99998990E-6,
,,,-19.3040017E-3,11.5999999E-3,
,,,-19.3000007E-3,7.999999449E-3,
,,,-19.2960016E-3,6.39999984E-3,
,,,-19.2920007E-3,-2.79999990E-3,
,,,-19.2880016E-3,399.99998990E-6,
,,,-19.2840006E-3,-9.999999776E-3,
,,,-19.2800015E-3,-9.999999776E-3,
,,,-19.2760006E-3,1.6000000E-3,
,,,-19.2720015E-3,13.1999999E-3,
,,,-19.2680005E-3,1.6000000E-3,
,,,-19.2640014E-3,12.7999997E-3,
,,,-19.2600004E-3,-3.59999994E-3,
,,,-19.2560013E-3,6.79999962E-3,
,,,-19.2520004E-3,9.599999525E-3,
,,,-19.2480013E-3,1.6000000E-3,
,,,-19.2440003E-3,1.6000000E-3,
,,,-19.2400012E-3,5.20000001E-3,
,,,-19.2360003E-3,-13.1999999E-3,
,,,-19.2320012E-3,8.399999700E-3,
,,,-19.2280002E-3,3.99999972E-3,
,,,-19.2240011E-3,-4.79999976E-3,
,,,-19.2200001E-3,8.799999952E-3,
,,,-19.2160010E-3,1.1999999E-3,
,,,-19.2120001E-3,9.999999776E-3,
,,,-19.2080010E-3,-15.5999996E-3,
,,,-19.2040000E-3,-19.6000002E-3,
,,,-19.2000009E-3,-12.7999997E-3,
,,,-19.1960000E-3,-1.6000000E-3,
,,,-19.1920009E-3,2.79999990E-3,
,,,-19.1879999E-3,7.599999662E-3,
,,,-19.1840008E-3,3.19999992E-3,
,,,-19.1800017E-3,12.0000001E-3,
,,,-19.1760007E-3,11.1999996E-3,
,,,-19.1720016E-3,6.00000005E-3,
,,,-19.1680007E-3,8.399999700E-3,
,,,-19.1640016E-3,-1.9999999E-3,
,,,-19.1600006E-3,-55.199999362E-3,
,,,-19.1560015E-3,399.99998990E-6,
,,,-19.1520005E-3,4.79999976E-3,
,,,-19.1480014E-3,1.1999999E-3,
,,,-19.1440005E-3,24.79999885E-3,
,,,-19.1400014E-3,17.9999992E-3,
,,,-19.1360004E-3,7.19999988E-3,
,,,-19.1320013E-3,2.79999990E-3,
,,,-19.1280004E-3,3.59999994E-3,
,,,-19.1240013E-3,-3.19999992E-3,
,,,-19.1200003E-3,-10.7999993E-3,
,,,-19.1160012E-3,12.0000001E-3,
,,,-19.1120002E-3,6.00000005E-3,
,,,-19.1080011E-3,-1.6000000E-3,
,,,-19.1040002E-3,6.39999984E-3,
,,,-19.1000011E-3,-12.3999994E-3,
,,,-19.0960001E-3,-3.99999972E-3,
,,,-19.0920010E-3,1.1999999E-3,
,,,-19.0880001E-3,2.3999999E-3,
,,,-19.0840010E-3,1.9999999E-3,
,,,-19.0800000E-3,799.999979790E-6,
,,,-19.0760009E-3,7.19999988E-3,
,,,-19.0719999E-3,7.599999662E-3,
,,,-19.0680008E-3,-9.200000204E-3,
,,,-19.0640017E-3,-399.99998990E-6,
,,,-19.0600008E-3,-3.19999992E-3,
,,,-19.0560017E-3,-9.599999525E-3,
,,,-19.0520007E-3,9.999999776E-3,
,,,-19.0480016E-3,-3.19999992E-3,
,,,-19.0440007E-3,11.5999999E-3,
,,,-19.0400016E-3,3.99999972E-3,
,,,-19.0360006E-3,-2.79999990E-3,
,,,-19.0320015E-3,-1.6000000E-3,
,,,-19.0280005E-3,-5.20000001E-3,
,,,-19.0240014E-3,6.79999962E-3,
,,,-19.0200005E-3,8.399999700E-3,
,,,-19.0160014E-3,1.9999999E-3,
,,,-19.0120004E-3,1.6000000E-3,
,,,-19.0080013E-3,3.59999994E-3,
,,,-19.0040004E-3,3.99999972E-3,
,,,-19.0000013E-3,-2.79999990E-3,
,,,-18.9960003E-3,2.3999999E-3,
,,,-18.9920012E-3,1.1999999E-3,
,,,-18.9880002E-3,5.59999980E-3,
,,,-18.9840011E-3,799.999979790E-6,
,,,-18.9800002E-3,7.19999988E-3,
,,,-18.9760011E-3,-7.19999988E-3,
,,,-18.9720001E-3,2.3999999E-3,
,,,-18.9680010E-3,2.3999999E-3,
,,,-18.9640000E-3,-3.59999994E-3,
,,,-18.9600009E-3,8.399999700E-3,
,,,-18.9560000E-3,6.39999984E-3,
,,,-18.9520009E-3,-17.9999992E-3,
,,,-18.9479999E-3,46.79999873E-3,
,,,-18.9440008E-3,-399.99998990E-6,
,,,-18.9400017E-3,1.6000000E-3,
,,,-18.9360008E-3,4.79999976E-3,
,,,-18.9320017E-3,8.799999952E-3,
,,,-18.9280007E-3,-6.00000005E-3,
,,,-18.9240016E-3,-1.9999999E-3,
,,,-18.9200006E-3,-1.6000000E-3,
,,,-18.9160015E-3,-3.19999992E-3,
,,,-18.9120006E-3,-13.1999999E-3,
,,,-18.9080015E-3,-399.99998990E-6,
,,,-18.9040005E-3,5.20000001E-3,
,,,-18.9000014E-3,-2.79999990E-3,
,,,-18.8960005E-3,-2.3999999E-3,
,,,-18.8920014E-3,-9.599999525E-3,
,,,-18.8880004E-3,2.3999999E-3,
,,,-18.8840013E-3,3.19999992E-3,
,,,-18.8800003E-3,7.599999662E-3,
,,,-18.8760012E-3,4.79999976E-3,
,,,-18.8720003E-3,7.599999662E-3,
,,,-18.8680012E-3,799.999979790E-6,
,,,-18.8640002E-3,-3.59999994E-3,
,,,-18.8600011E-3,-399.99998990E-6,
,,,-18.8560002E-3,-7.999999449E-3,
,,,-18.8520011E-3,-3.19999992E-3,
,,,-18.8480001E-3,-1.1999999E-3,
,,,-18.8440010E-3,3.99999972E-3,
,,,-18.8400000E-3,1.9999999E-3,
,,,-18.8360009E-3,-2.3999999E-3,
,,,-18.8320000E-3,3.19999992E-3,
,,,-18.8280009E-3,-17.5999999E-3,
,,,-18.8239999E-3,-4.79999976E-3,
,,,-18.8200008E-3,-1.1999999E-3,
,,,-18.8160017E-3,-2.79999990E-3,
,,,-18.8120008E-3,-9.999999776E-3,
,,,-18.8080017E-3,-1.6000000E-3,
,,,-18.8040007E-3,-3.59999994E-3,
,,,-18.8000016E-3,6.79999962E-3,
,,,-18.7960006E-3,8.399999700E-3,
,,,-18.7920015E-3,6.39999984E-3,
,,,-18.7880006E-3,6.39999984E-3,
,,,-18.7840015E-3,4.39999998E-3,
,,,-18.7800005E-3,3.19999992E-3,
,,,-18.7760014E-3,-5.20000001E-3,
,,,-18.7720004E-3,18.7999997E-3,
,,,-18.7680013E-3,6.39999984E-3,
,,,-18.7640004E-3,-6.00000005E-3,
,,,-18.7600013E-3,5.59999980E-3,
,,,-18.7560003E-3,8.799999952E-3,
,,,-18.7520012E-3,13.1999999E-3,
,,,-18.7480003E-3,10.4000000E-3,
,,,-18.7440012E-3,-7.19999988E-3,
,,,-18.7400002E-3,399.99998990E-6,
,,,-18.7360011E-3,-6.00000005E-3,
,,,-18.7320001E-3,-3.19999992E-3,
,,,-18.7280010E-3,3.99999972E-3,
,,,-18.7240001E-3,3.19999992E-3,
,,,-18.7200010E-3,9.599999525E-3,
,,,-18.7160000E-3,7.599999662E-3,
,,,-18.7120009E-3,3.59999994E-3,
,,,-18.7080000E-3,9.999999776E-3,
,,,-18.7040009E-3,9.999999776E-3,
,,,-18.6999999E-3,13.5999992E-3,
,,,-18.6960008E-3,399.99998990E-6,
,,,-18.6920017E-3,5.59999980E-3,
,,,-18.6880007E-3,-2.79999990E-3,
,,,-18.6840016E-3,799.999979790E-6,
,,,-18.6800007E-3,9.999999776E-3,
,,,-18.6760016E-3,4.39999998E-3,
,,,-18.6720006E-3,7.19999988E-3,
,,,-18.6680015E-3,-2.79999990E-3,
,,,-18.6640006E-3,7.19999988E-3,
,,,-18.6600015E-3,-7.19999988E-3,
,,,-18.6560005E-3,18.7999997E-3,
,,,-18.6520014E-3,4.39999998E-3,
,,,-18.6480004E-3,-9.999999776E-3,
,,,-18.6440013E-3,799.999979790E-6,
,,,-18.6400004E-3,4.79999976E-3,
,,,-18.6360013E-3,8.799999952E-3,
,,,-18.6320003E-3,-6.00000005E-3,
,,,-18.6280012E-3,-7.19999988E-3,
,,,-18.6240003E-3,12.3999994E-3,
,,,-18.6200012E-3,12.0000001E-3,
,,,-18.6160002E-3,9.999999776E-3,
,,,-18.6120011E-3,3.99999972E-3,
,,,-18.6080001E-3,8.799999952E-3,
,,,-18.6040010E-3,6.00000005E-3,
,,,-18.6000001E-3,0.0,
,,,-18.5960010E-3,-799.999979790E-6,
,,,-18.5920000E-3,5.20000001E-3,
,,,-18.5880009E-3,4.79999976E-3,
,,,-18.5839999E-3,3.19999992E-3,
,,,-18.5800008E-3,10.4000000E-3,
,,,-18.5759999E-3,5.20000001E-3,
,,,-18.5720008E-3,5.59999980E-3,
,,,-18.5680017E-3,1.1999999E-3,
,,,-18.5640007E-3,7.19999988E-3,
,,,-18.5600016E-3,-5.59999980E-3,
,,,-18.5560007E-3,-10.7999993E-3,
,,,-18.5520016E-3,5.59999980E-3,
,,,-18.5480006E-3,17.1999987E-3,
,,,-18.5440015E-3,-7.599999662E-3,
,,,-18.5400005E-3,4.39999998E-3,
,,,-18.5360014E-3,3.99999972E-3,
,,,-18.5320005E-3,5.20000001E-3,
,,,-18.5280014E-3,799.999979790E-6,
,,,-18.5240004E-3,7.999999449E-3,
,,,-18.5200013E-3,3.99999972E-3,
,,,-18.5160004E-3,14.3999998E-3,
,,,-18.5120013E-3,1.1999999E-3,
,,,-18.5080003E-3,-399.99998990E-6,
,,,-18.5040012E-3,6.00000005E-3,
,,,-18.5000002E-3,12.7999997E-3,
,,,-18.4960011E-3,3.59999994E-3,
,,,-18.4920002E-3,-6.00000005E-3,
,,,-18.4880011E-3,5.20000001E-3,
,,,-18.4840001E-3,-5.59999980E-3,
,,,-18.4800010E-3,-2.3999999E-3,
,,,-18.4760001E-3,7.599999662E-3,
,,,-18.4720010E-3,6.39999984E-3,
,,,-18.4680000E-3,-3.59999994E-3,
,,,-18.4640009E-3,-37.99999878E-3,
,,,-18.4599999E-3,-4.79999976E-3,
,,,-18.4560008E-3,-1.6000000E-3,
,,,-18.4520017E-3,-16.4000001E-3,
,,,-18.4480008E-3,399.99998990E-6,
,,,-18.4440017E-3,7.19999988E-3,
,,,-18.4400007E-3,-4.79999976E-3,
,,,-18.4360016E-3,0.0,
,,,-18.4320007E-3,2.79999990E-3,
,,,-18.4280016E-3,-6.79999962E-3,
,,,-18.4240006E-3,7.19999988E-3,
,,,-18.4200015E-3,13.1999999E-3,
,,,-18.4160005E-3,799.999979790E-6,
,,,-18.4120014E-3,-2.3999999E-3,
,,,-18.4080005E-3,2.3999999E-3,
,,,-18.4040014E-3,399.99998990E-6,
,,,-18.4000004E-3,7.19999988E-3,
,,,-18.3960013E-3,-2.3999999E-3,
,,,-18.3920003E-3,12.3999994E-3,
,,,-18.3880012E-3,7.599999662E-3,
,,,-18.3840003E-3,4.39999998E-3,
,,,-18.3800012E-3,7.19999988E-3,
,,,-18.3760002E-3,1.1999999E-3,
,,,-18.3720011E-3,2.3999999E-3,
,,,-18.3680002E-3,-12.3999994E-3,
,,,-18.3640011E-3,-5.59999980E-3,
,,,-18.3600001E-3,15.5999996E-3,
,,,-18.3560010E-3,-3.19999992E-3,
,,,-18.3520000E-3,399.99998990E-6,
,,,-18.3480009E-3,-1.9999999E-3,
,,,-18.3440000E-3,-3.59999994E-3,
,,,-18.3400009E-3,-3.99999972E-3,
,,,-18.3359999E-3,10.4000000E-3,
,,,-18.3320008E-3,3.59999994E-3,
,,,-18.3280017E-3,1.9999999E-3,
,,,-18.3240008E-3,0.0,
,,,-18.3200017E-3,5.20000001E-3,
,,,-18.3160007E-3,2.79999990E-3,
,,,-18.3120016E-3,-11.5999999E-3,
,,,-18.3080006E-3,9.599999525E-3,
,,,-18.3040015E-3,-5.20000001E-3,
,,,-18.3000006E-3,-10.4000000E-3,
,,,-18.2960015E-3,4.39999998E-3,
,,,-18.2920005E-3,-399.99998990E-6,
,,,-18.2880014E-3,-1.1999999E-3,
,,,-18.2840005E-3,-799.999979790E-6,
,,,-18.2800014E-3,7.999999449E-3,
,,,-18.2760004E-3,-4.79999976E-3,
,,,-18.2720013E-3,8.799999952E-3,
,,,-18.2680003E-3,3.59999994E-3,
,,,-18.2640012E-3,1.1999999E-3,
,,,-18.2600003E-3,-4.39999998E-3,
,,,-18.2560012E-3,7.19999988E-3,
,,,-18.2520002E-3,1.1999999E-3,
,,,-18.2480011E-3,-3.59999994E-3,
,,,-18.2440002E-3,-799.999979790E-6,
,,,-18.2400011E-3,7.19999988E-3,
,,,-18.2360001E-3,9.200000204E-3,
,,,-18.2320010E-3,6.00000005E-3,
,,,-18.2280000E-3,-7.19999988E-3,
,,,-18.2240009E-3,4.39999998E-3,
,,,-18.2200000E-3,399.99998990E-6,
,,,-18.2160009E-3,-3.59999994E-3,
,,,-18.2119999E-3,1.1999999E-3,
,,,-18.2080008E-3,1.1999999E-3,
,,,-18.2040017E-3,7.19999988E-3,
,,,-18.2000007E-3,-2.3999999E-3,
,,,-18.1960016E-3,-2.3999999E-3,
,,,-18.1920007E-3,-2.3999999E-3,
,,,-18.1880016E-3,799.999979790E-6,
,,,-18.1840006E-3,-399.99998990E-6,
,,,-18.1800015E-3,5.59999980E-3,
,,,-18.1760006E-3,-2.3999999E-3,
,,,-18.1720015E-3,15.9999989E-3,
,,,-18.1680005E-3,-3.99999972E-3,
,,,-18.1640014E-3,-12.0000001E-3,
,,,-18.1600004E-3,4.39999998E-3,
,,,-18.1560013E-3,9.999999776E-3,
,,,-18.1520004E-3,-1.6000000E-3,
,,,-18.1480013E-3,15.9999989E-3,
,,,-18.1440003E-3,-399.99998990E-6,
,,,-18.1400012E-3,399.99998990E-6,
,,,-18.1360003E-3,3.19999992E-3,
,,,-18.1320012E-3,-3.59999994E-3,
,,,-18.1280002E-3,5.20000001E-3,
,,,-18.1240011E-3,-8.399999700E-3,
,,,-18.1200001E-3,11.5999999E-3,
,,,-18.1160010E-3,-3.59999994E-3,
,,,-18.1120001E-3,6.39999984E-3,
,,,-18.1080010E-3,8.799999952E-3,
,,,-18.1040000E-3,1.6000000E-3,
,,,-18.1000009E-3,4.79999976E-3,
,,,-18.0960000E-3,12.3999994E-3,
,,,-18.0920009E-3,3.99999972E-3,
,,,-18.0879999E-3,3.99999972E-3,
,,,-18.0840008E-3,4.39999998E-3,
,,,-18.0800017E-3,1.9999999E-3,
,,,-18.0760007E-3,4.79999976E-3,
,,,-18.0720016E-3,-399.99998990E-6,
,,,-18.0680007E-3,1.9999999E-3,
,,,-18.0640016E-3,-3.19999992E-3,
,,,-18.0600006E-3,7.19999988E-3,
,,,-18.0560015E-3,2.3999999E-3,
,,,-18.0520006E-3,6.00000005E-3,
,,,-18.0480015E-3,-8.399999700E-3,
,,,-18.0440005E-3,-3.59999994E-3,
,,,-18.0400014E-3,-7.999999449E-3,
,,,-18.0360004E-3,-6.00000005E-3,
,,,-18.0320013E-3,9.200000204E-3,
,,,-18.0280004E-3,399.99998990E-6,
,,,-18.0240013E-3,9.200000204E-3,
,,,-18.0200003E-3,-1.1999999E-3,
,,,-18.0160012E-3,14.8000000E-3,
,,,-18.0120002E-3,0.0,
,,,-18.0080011E-3,799.999979790E-6,
,,,-18.0040002E-3,13.1999999E-3,
,,,-18.0000011E-3,7.999999449E-3,
,,,-17.9960001E-3,4.79999976E-3,
,,,-17.9920010E-3,9.599999525E-3,
,,,-17.9880001E-3,-44.79999840E-3,
,,,-17.9840010E-3,10.4000000E-3,
,,,-17.9800000E-3,6.79999962E-3,
,,,-17.9760009E-3,6.00000005E-3,
,,,-17.9719999E-3,5.59999980E-3,
,,,-17.9680008E-3,7.599999662E-3,
,,,-17.9639999E-3,-2.3999999E-3,
,,,-17.9600008E-3,-5.20000001E-3,
,,,-17.9560017E-3,13.9999995E-3,
,,,-17.9520007E-3,-2.3999999E-3,
,,,-17.9480016E-3,5.20000001E-3,
,,,-17.9440007E-3,4.79999976E-3,
,,,-17.9400016E-3,-5.20000001E-3,
,,,-17.9360006E-3,1.6000000E-3,
,,,-17.9320015E-3,-5.59999980E-3,
,,,-17.9280005E-3,21.59999870E-3,
,,,-17.9240014E-3,6.39999984E-3,
,,,-17.9200005E-3,3.99999972E-3,
,,,-17.9160014E-3,5.59999980E-3,
,,,-17.9120004E-3,1.1999999E-3,
,,,-17.9080013E-3,9.200000204E-3,
,,,-17.9040004E-3,-3.99999972E-3,
,,,-17.9000013E-3,-2.3999999E-3,
,,,-17.8960003E-3,3.59999994E-3,
,,,-17.8920012E-3,6.79999962E-3,
,,,-17.8880002E-3,9.200000204E-3,
,,,-17.8840011E-3,10.7999993E-3,
,,,-17.8800002E-3,4.79999976E-3,
,,,-17.8760011E-3,6.00000005E-3,
,,,-17.8720001E-3,-13.5999992E-3,
,,,-17.8680010E-3,-3.19999992E-3,
,,,-17.8640001E-3,799.999979790E-6,
,,,-17.8600010E-3,-399.99998990E-6,
,,,-17.8560000E-3,799.999979790E-6,
,,,-17.8520009E-3,799.999979790E-6,
,,,-17.8479999E-3,2.79999990E-3,
,,,-17.8440008E-3,-4.79999976E-3,
,,,-17.8400017E-3,-3.59999994E-3,
,,,-17.8360008E-3,5.20000001E-3,
,,,-17.8320017E-3,5.59999980E-3,
,,,-17.8280007E-3,399.99998990E-6,
,,,-17.8240016E-3,12.0000001E-3,
,,,-17.8200006E-3,3.99999972E-3,
,,,-17.8160015E-3,-3.19999992E-3,
,,,-17.8120006E-3,5.59999980E-3,
,,,-17.8080015E-3,399.99998990E-6,
,,,-17.8040005E-3,-5.20000001E-3,
,,,-17.8000014E-3,-799.999979790E-6,
,,,-17.7960005E-3,-17.5999999E-3,
,,,-17.7920014E-3,-1.9999999E-3,
,,,-17.7880004E-3,6.39999984E-3,
,,,-17.7840013E-3,399.99998990E-6,
,,,-17.7800003E-3,399.99998990E-6,
,,,-17.7760012E-3,-799.999979790E-6,
,,,-17.7720003E-3,2.3999999E-3,
,,,-17.7680012E-3,-26.79999918E-3,
,,,-17.7640002E-3,9.999999776E-3,
,,,-17.7600011E-3,1.9999999E-3,
,,,-17.7560002E-3,2.79999990E-3,
,,,-17.7520011E-3,2.3999999E-3,
,,,-17.7480001E-3,6.39999984E-3,
,,,-17.7440010E-3,-3.59999994E-3,
,,,-17.7400000E-3,7.599999662E-3,
,,,-17.7360009E-3,-7.19999988E-3,
,,,-17.7320000E-3,-1.9999999E-3,
,,,-17.7280009E-3,3.99999972E-3,
,,,-17.7239999E-3,5.59999980E-3,
,,,-17.7200008E-3,1.1999999E-3,
,,,-17.7160017E-3,3.59999994E-3,
,,,-17.7120008E-3,-24.79999885E-3,
,,,-17.7080017E-3,399.99998990E-6,
,,,-17.7040007E-3,-1.6000000E-3,
,,,-17.7000016E-3,1.9999999E-3,
,,,-17.6960006E-3,8.399999700E-3,
,,,-17.6920015E-3,-1.9999999E-3,
,,,-17.6880006E-3,11.1999996E-3,
,,,-17.6840015E-3,5.20000001E-3,
,,,-17.6800005E-3,15.5999996E-3,
,,,-17.6760014E-3,3.59999994E-3,
,,,-17.6720005E-3,13.1999999E-3,
,,,-17.6680014E-3,-7.19999988E-3,
,,,-17.6640004E-3,7.999999449E-3,
,,,-17.6600013E-3,2.79999990E-3,
,,,-17.6560003E-3,-10.7999993E-3,
,,,-17.6520012E-3,-9.200000204E-3,
,,,-17.6480003E-3,-5.59999980E-3,
,,,-17.6440012E-3,0.0,
,,,-17.6400002E-3,6.00000005E-3,
,,,-17.6360011E-3,-1.9999999E-3,
,,,-17.6320001E-3,8.399999700E-3,
,,,-17.6280010E-3,5.59999980E-3,
,,,-17.6240001E-3,1.1999999E-3,
,,,-17.6200010E-3,-3.59999994E-3,
,,,-17.6160000E-3,4.39999998E-3,
,,,-17.6120009E-3,2.79999990E-3,
,,,-17.6080000E-3,-1.9999999E-3,
,,,-17.6040009E-3,3.59999994E-3,
,,,-17.5999999E-3,2.3999999E-3,
,,,-17.5960008E-3,-3.19999992E-3,
,,,-17.5920017E-3,6.00000005E-3,
,,,-17.5880007E-3,-6.00000005E-3,
,,,-17.5840016E-3,5.20000001E-3,
,,,-17.5800007E-3,799.999979790E-6,
,,,-17.5760016E-3,17.1999987E-3,
,,,-17.5720006E-3,3.19999992E-3,
,,,-17.5680015E-3,6.00000005E-3,
,,,-17.5640006E-3,7.999999449E-3,
,,,-17.5600015E-3,7.19999988E-3,
,,,-17.5560005E-3,-2.3999999E-3,
,,,-17.5520014E-3,15.5999996E-3,
,,,-17.5480004E-3,-10.7999993E-3,
